kraj_code,kraj,obvod_code,obvod,okres_code,okres,town_code,town,last_year_votes,total_count_okrsok,votes,count_okrsok,counted_percentage,counted_percentage_of_votes
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514934,Hubovo,50,1,55.41225047074773,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514942,Husiná,178,1,161.28528125751453,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514951,Chanava,311,1,277.28971766055554,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514969,Chrámec,149,1,133.9912270379155,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514985,Ivanice,112,1,92.51875802472485,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,514993,Janice,72,1,65.36607122179996,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515001,Jesenské,780,2,700.0518828981373,2,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515019,Jestice,67,1,55.43723814307742,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515027,Kaloša,266,1,216.564452664523,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515035,Kesovce,66,1,67.63877865836629,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515043,Klenovec,1359,3,1306.975970576217,3,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515051,Kociha,122,1,99.2334505895795,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515060,Konrádovce,88,1,98.64053099987872,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515078,Kráľ,434,1,504.0527937893224,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515086,Kraskovo,70,1,60.1602848290107,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515094,Krokava,20,1,17.397181927708175,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515108,Kružno,197,1,222.80449359701984,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515116,Kyjatice,41,1,36.94670529195593,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515124,Lehota nad Rimavicou,127,1,126.17501209516031,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515132,Lenartovce,245,1,239.645206385668,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515141,Lenka,124,1,147.9482078768981,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515167,Lipovec,17,1,18.446359551487713,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515175,Lukovištia,81,1,86.09434037166704,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515183,Martinová,69,1,63.43716843728701,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515205,Neporadza,125,1,135.0169026144898,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515230,Nová Bašta,213,1,227.34334466954027,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515248,Orávka,104,1,83.95011854900096,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515264,Ožďany,716,1,679.1326317474159,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515272,Padarovce,62,1,66.27530775421305,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515281,Pavlovce,130,1,143.17546718832673,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515299,Petrovce,115,1,128.15662471102047,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515337,Poproč,14,1,15.683611222738936,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515345,Potok,26,1,21.139719312573664,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515353,Radnovce,344,1,329.4750165520924,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515388,Ratkovská Lehota,32,1,30.175051462875423,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515396,Ratkovská Suchá,26,1,30.184670410382616,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515426,Rimavská Baňa,212,1,193.95612264258628,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515442,Rimavská Seč,547,2,589.350045510431,2,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515451,Rimavské Brezovo,217,1,173.73113069430568,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515469,Rimavské Janovce,516,1,487.09271877074013,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515485,Rovné,57,1,67.14847580831446,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515493,Rumince,171,1,157.84383834098756,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515531,Slizké,48,1,43.04249376366532,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515540,Stará Bašta,148,1,138.17130291632964,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515566,Stránska,122,1,131.20729258232305,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515582,Studená,93,1,79.50447328606461,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515604,Sútor,204,1,234.74407234427932,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515621,Šimonovce,254,1,234.08259728661213,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515639,Širkovce,284,1,312.37889266227916,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515647,Španie Pole,35,1,37.93048146874857,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515655,Štrkovec,165,1,173.8671717617568,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515663,Tachty,273,1,246.61837962602593,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515671,Teplý Vrch,171,1,198.50110868365158,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515680,Tisovec,1744,5,1840.1132383181323,5,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515698,Tomášovce,85,1,96.58185961893784,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515701,Uzovská Panica,166,1,136.87864222915618,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515710,Včelince,278,1,249.81049977433727,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515728,Večelkov,122,1,145.4087337866511,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515736,Veľké Teriakovce,356,2,364.2459819481258,2,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515744,Veľký Blh,367,1,343.4899186510084,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515752,Vieska nad Blhom,83,1,83.56350495096042,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515779,Vlkyňa,142,1,147.5257326967203,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515795,Valice,112,1,131.0830756513008,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515809,Vyšný Skálnik,76,1,87.91491234565464,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515817,Zádor,38,1,39.04781535810715,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,515841,Žíp,96,1,83.29546175340201,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557757,Abovce,280,1,234.77846549917803,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557765,Riečka,93,1,106.70178200111346,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557790,Nižný Skálnik,94,1,87.83514999952193,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557811,Rimavské Zalužany,215,1,240.85119940776138,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557854,Rakytník,117,1,105.32093953497765,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557889,Gemerské Michalovce,40,1,40.465710281982474,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557901,Vyšné Valice,100,1,109.20801027451344,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557919,Dulovo,76,1,76.43947174645638,1,1.0,1.0
6,Banskobystrický kraj,604,Rimavská Sobota,609,Rimavská Sobota,557927,Zacharovce,142,1,152.53107099078764,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515850,Veľký Krtíš,4989,12,4914.791947206415,12,1.0,0.9999999999999999
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515868,Balog nad Ipľom,456,1,384.49391119139284,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515876,Bátorová,168,1,151.09711560800122,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515884,Brusník,60,1,53.84866581093059,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515892,Bušince,507,1,489.0388957452064,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515906,Čebovce,519,1,555.9064481576894,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515914,Čeláre,178,1,157.1251427052909,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515922,Čelovce,133,1,133.3699054355526,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515931,Červeňany,22,1,22.769777517027592,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515949,Dačov Lom,174,1,153.01374650726254,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515957,Dolinka,294,1,236.87419054344267,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515965,Dolná Strehová,540,1,615.499395982373,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515973,Dolné Plachtince,317,1,265.8126539959989,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515981,Dolné Strháre,93,1,95.63414133084076,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,515990,Ďurkovce,55,1,50.98854691225152,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516007,Glabušovce,64,1,59.8123237374057,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516015,Horná Strehová,66,1,61.65622279306816,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516023,Horné Plachtince,106,1,95.66905020536363,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516031,Horné Strháre,129,1,127.0682692228521,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516040,Hrušov,422,1,418.1224283501991,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516058,Chrastince,84,1,98.45908947205834,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516066,Chrťany,65,1,64.07528515452448,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516074,Ipeľské Predmostie,279,1,261.63393124802246,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516082,Kamenné Kosihy,197,1,218.37689764446435,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516091,Kiarov,163,1,141.8064019263344,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516104,Kleňany,135,1,139.75222113869145,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516112,Koláre,124,1,137.97193343037827,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516121,Kosihovce,203,1,189.4169037989646,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516139,Kosihy nad Ipľom,234,1,233.41287831319545,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516147,Kováčovce,145,1,147.30974360332846,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516155,Lesenice,254,1,212.1902594637491,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516163,Ľuboriečka,88,1,95.58270093297355,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516171,Malá Čalomija,125,1,116.62364901343282,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516198,Malé Zlievce,156,1,147.99532990967862,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516210,Modrý Kameň,744,1,824.9950244413507,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516228,Muľa,66,1,73.42708440393382,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516236,Nenince,693,1,816.5585874049689,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516244,Nová Ves,209,1,212.12591777094795,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516252,Obeckov,232,1,262.5383910251242,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516261,Olováry,174,1,190.61190565972015,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516279,Opatovská Nová Ves,258,1,221.3255523398097,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516287,Opava,34,1,27.65933902981509,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516295,Pôtor,365,2,302.5760683981088,2,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516309,Pravica,26,1,23.787466876763425,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516317,Príbelce,307,1,278.96401223499697,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516333,Sečianky,174,1,178.27760644978144,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516341,Seľany,96,1,87.43138889499167,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516368,Senné,108,1,122.33942668610925,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516376,Sklabiná,376,1,437.17709374916564,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516384,Slovenské Ďarmoty,184,1,150.87426806954116,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516392,Slovenské Kľačany,61,1,69.57442896452139,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516406,Stredné Plachtince,279,1,242.49914737607494,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516414,Sucháň,98,1,91.97903692379788,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516422,Suché Brezovo,53,1,48.98696607273581,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516431,Širákov,93,1,75.75858243915836,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516449,Šuľa,48,1,56.68036321515336,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516457,Trebušovce,113,1,116.45086578343152,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516465,Veľká Čalomija,283,1,267.3088314076456,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516473,Veľká Ves nad Ipľom,191,1,195.82049661180505,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516490,Veľké Zlievce,190,1,207.88112582987875,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516503,Veľký Lom,73,1,79.82551704860181,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516511,Vieska,117,1,111.42515073528381,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516520,Vinica,958,2,808.9437290986281,2,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516538,Vrbovka,171,1,187.00508300273353,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516546,Záhorce,359,2,387.49712076301046,2,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516554,Závada,230,1,268.8518019694078,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516562,Zombor,45,1,49.25015372282978,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,516571,Želovce,520,1,623.8701946615952,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,558192,Malý Krtíš,256,1,220.55248862278597,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,558206,Malé Straciny,57,1,49.393722834868775,1,1.0,1.0
6,Banskobystrický kraj,605,Veľký Krtíš,610,Veľký Krtíš,558214,Veľké Straciny,81,1,74.75334975081122,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,511510,Látky,397,2,376.81552690459733,2,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,511731,Podkriváň,307,2,303.5242746337618,2,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,518263,Detva,7542,15,8119.436961888149,15,1.0,0.9999999999999999
6,Banskobystrický kraj,606,Zvolen,604,Detva,518271,Detvianska Huta,412,3,447.92380993322803,3,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,518379,Dúbravy,523,3,573.2952789905345,3,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,518450,Horný Tisovník,110,1,130.49592187227657,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,518468,Hriňová,3841,9,3842.1556351100853,9,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,518492,Klokoč,274,1,286.1949834073676,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,518549,Kriváň,1082,2,996.5473676920093,2,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,518794,Slatinské Lazy,303,1,282.8066399489915,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,518816,Stará Huta,178,1,188.12161889260915,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,518824,Stožok,600,1,690.040676374635,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,518921,Vígľaš,930,2,1043.2229486720075,2,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,518930,Vígľašská Huta - Kalinka,206,1,188.03416412862913,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,604,Detva,580520,Korytárky,523,1,625.2776231282099,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518212,Bzovík,547,1,548.9412125144064,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518239,Cerovo,249,1,208.50905045542788,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518247,Čabradský Vrbovok,121,1,132.87256850662033,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518255,Čekovce,189,1,154.5022574830058,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518280,Devičie,181,1,204.28041756026028,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518301,Dolné Mladonice,78,1,79.07253482090586,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518310,Dolný Badín,166,1,134.32014887482381,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518336,Domaníky,96,1,87.37418305662631,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518344,Drážovce,64,1,52.332282831799304,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518352,Drienovo,70,1,64.9364970989853,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518387,Dudince,1246,1,1465.3389848260774,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518409,Hontianske Moravce,383,1,387.05491253654355,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518417,Hontianske Nemce,749,1,884.2000857875871,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518425,Hontianske Tesáre,350,4,370.1925069685851,4,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518433,Horné Mladonice,103,1,101.77565876669138,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518441,Horný Badín,98,1,108.48017302759229,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518484,Jalšovík,113,1,130.6641748642575,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518514,Kozí Vrbovok,78,1,90.32636319841735,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518531,Kráľovce - Krnišov,90,1,101.31103439963321,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518557,Krupina,3946,6,3780.3658328901247,6,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518565,Lackov,65,1,57.15982965452262,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518573,Ladzany,160,1,172.48990537289933,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518603,Lišov,109,1,118.47346095891527,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518611,Litava,316,1,362.7976455992966,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518646,Medovarce,90,1,88.55548400114256,1,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518701,Rykynčice,199,2,213.2255344092631,2,1.0,1.0
6,Banskobystrický kraj,606,Zvolen,605,Krupina,518735,Sebechleby,617,1,586.0943076201067,1,1.0,1.0
